,Record ID,Number of Strikes,Collision Month,Collision Day,Collision Year,Collision Time,Aircraft: Type,Aircraft: Number of engines,Airport: Code,Airport: Name,Origin State Code,When: Phase of flight,Feet above ground,Miles from airport,Wildlife: Animal Category,Wildlife: Species,Effect: Amount of damage (detailed),Effect: Impact to flight,Cost: Aircraft time out of service (hours),Cost: Total $
22713,261996,1,5,30,2009,18:30,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Approach,1800.0,6.0,Birds,American white pelican,None,Other,,0
22714,355141,1,10,12,2014,18:20,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Approach,400.0,,Birds,Red-winged blackbird,None,Other,2.0,0
22715,261058,1,1,10,2009,15:24,Airplane,2.0,HDN,YAMPA VALLEY,CO,Approach,1500.0,,Birds,Horned lark,None,Other,8.0,5704
22716,320730,1,3,12,2012,18:00,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Approach,10.0,0.0,Birds,Eastern meadowlark,None,Other,1.0,0
22717,336588,1,8,28,2013,8:45,Airplane,2.0,FXE,FORT LAUDERDALE EXECUTIVE ARPT,FL,Approach,100.0,0.0,Birds,Barn swallow,None,Other,,0
22718,259234,1,9,6,2008,11:25,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Approach,40.0,0.0,Birds,Barn swallow,None,Other,1.0,0
22719,344596,1,4,7,2014,0:00,Airplane,2.0,BOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,Approach,,,Birds,Fox sparrow,None,Other,,0
22720,332099,1,4,3,2013,7:50,Airplane,2.0,MDW,CHICAGO MIDWAY INTL ARPT,IL,Approach,550.0,,Birds,American robin,None,Other,,0
22721,350498,1,8,31,2014,9:30,Airplane,2.0,PIA,GENERAL DOWNING-PEORIA INTL ARPT,IL,Approach,,0.0,Birds,Barn swallow,None,Other,,0
22722,355367,1,10,29,2014,14:47,Airplane,2.0,EVV,EVANSVILLE REGIONAL,IN,Approach,30.0,0.0,Birds,Finches,None,Other,,0
22723,356920,1,12,27,2014,10:30,Airplane,2.0,EVV,EVANSVILLE REGIONAL,IN,Approach,20.0,0.0,Birds,Common grackle,None,Other,,0
22724,262281,1,7,18,2009,10:55,Airplane,2.0,CID,THE EASTERN IOWA ARPT,IA,Approach,5.0,0.0,Birds,Swallows,None,Other,4.0,0
22725,224611,1,9,29,2003,15:40,Airplane,2.0,LEX,BLUE GRASS ARPT,KY,Approach,100.0,,Birds,Blackbirds,None,Other,,0
22726,344244,1,10,19,2013,11:31,Airplane,2.0,MSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,Approach,100.0,,Birds,Barn swallow,None,Other,,0
22727,344276,1,3,4,2014,16:40,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Approach,400.0,1.0,Birds,Common grackle,None,Other,,430
22728,334898,1,6,18,2013,14:55,Airplane,2.0,BRD,BRAINERD LAKES REGIONAL ARPT,MN,Approach,15.0,0.0,Birds,Red-winged blackbird,None,Other,1.0,0
22729,308246,1,10,11,2010,0:45,Airplane,2.0,LNK,LINCOLN ARPT,NE,Approach,,,Birds,Townsend's warbler,None,Other,,102
22730,329475,1,10,11,2012,10:23,Airplane,2.0,HOB,LEA COUNTY REGIONAL ARPT,NM,Approach,20.0,0.0,Birds,Horned lark,None,Other,,0
22731,306185,1,9,18,2010,18:00,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Approach,100.0,,Birds,European starling,None,Other,1.0,0
22732,304605,1,8,8,2010,13:32,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Approach,,,Birds,Barn swallow,None,Other,,0
22733,324202,1,7,18,2012,5:58,Airplane,2.0,SWF,STEWART INTL AIRPORT,NY,Approach,100.0,,Birds,Barn swallow,None,Other,,0
22734,325720,1,8,8,2012,17:28,Airplane,2.0,ILM,WILMINGTON INTL,NC,Approach,30.0,0.0,Birds,Sparrows,None,Other,,0
22735,247573,1,6,18,2007,8:30,Airplane,2.0,OAJ,ALBERT J ELLIS,NC,Approach,15.0,0.0,Birds,Barn swallow,None,Other,4.0,0
22736,214941,1,6,13,2002,0:58,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Approach,50.0,,Birds,European starling,None,Other,,0
22737,305733,1,8,16,2010,17:40,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Approach,100.0,,Birds,European starling,None,Other,,222
22738,355709,1,10,28,2014,17:23,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Approach,200.0,,Birds,European starling,None,Other,,0
22739,219493,1,6,21,2003,13:15,Airplane,2.0,BNA,NASHVILLE INTL,TN,Approach,20.0,,Birds,European starling,None,Other,,0
22740,269455,1,10,28,2009,8:57,Airplane,2.0,LRD,LAREDO INTL,TX,Approach,,,Birds,Western meadowlark,None,Other,,0
22741,317056,1,9,17,2011,10:30,Airplane,2.0,HRL,VALLEY INTL,TX,Approach,1600.0,,Birds,Barn swallow,None,Other,,0
22742,336823,1,8,5,2013,11:30,Airplane,2.0,PVU,PROVO MUNICIPAL ARPT,UT,Approach,50.0,0.0,Birds,Bank swallow,None,Other,,0
22743,233361,1,7,27,2005,18:20,Airplane,2.0,PUW,PULLMAN/MOSCOW REGIONAL ARPT,WA,Approach,60.0,,Birds,European starling,None,Other,12.0,0
22744,216126,1,11,23,2002,11:20,Airplane,2.0,OAK,METRO OAKLAND INTL,CA,Approach,20.0,,Birds,Rock pigeon,None,Other,,0
22745,313566,1,7,29,2011,7:57,Airplane,2.0,BUR,BOB HOPE ARPT,CA,Approach,30.0,0.0,Birds,Rock pigeon,None,Other,1.0,325
22746,322020,1,5,24,2012,19:00,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Approach,10.0,0.0,Birds,Mourning dove,None,Other,,0
22747,257752,1,9,20,2008,14:53,Airplane,2.0,HVN,TWEED-NEW HAVEN ARPT,CT,Approach,,,Birds,Mourning dove,None,Other,,0
22748,359643,1,4,12,2015,17:00,Airplane,2.0,DCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,Approach,75.0,,Birds,Rock pigeon,None,Other,,0
22749,325749,1,8,23,2012,14:30,Airplane,2.0,TLH,TALLAHASSEE REGIONAL,FL,Approach,10.0,0.0,Birds,Mourning dove,None,Other,2.0,0
22750,230907,1,6,15,2005,19:20,Airplane,2.0,BOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,Approach,,0.0,Birds,Rock pigeon,None,Other,,0
22751,310981,1,4,19,2011,8:20,Airplane,2.0,DAL,DALLAS LOVE FIELD ARPT,TX,Approach,80.0,1.0,Birds,Rock pigeon,None,Other,,9199
22752,268658,1,12,24,2009,11:00,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,1500.0,1.0,Birds,Ducks,None,Other,,114
22753,327467,1,9,22,2012,9:15,Airplane,2.0,SAN,SAN DIEGO INTL,CA,Climb,1500.0,,Birds,Gulls,None,Other,,0
22754,325926,1,8,13,2012,20:16,Airplane,2.0,RKD,KNOX COUNTY REGIONAL,ME,Climb,5.0,0.0,Birds,Gulls,None,Other,,0
22755,207492,1,6,2,2001,16:20,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,200.0,,Birds,Gulls,None,Other,,0
22756,309497,1,12,4,2010,13:15,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,80.0,0.0,Birds,Glaucous gull,None,Other,,0
22757,261493,1,10,11,2008,8:30,Airplane,2.0,PVD,THEODORE FRANCIS GREEN STATE,RI,Climb,150.0,,Birds,Ring-billed gull,None,Other,,0
22758,309970,1,2,16,2011,13:20,Airplane,2.0,LUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,OH,Climb,,0.0,Birds,Red-tailed hawk,None,Other,,0
22759,258028,1,1,29,2009,15:00,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,5.0,0.0,Birds,Red-tailed hawk,None,Other,,0
22760,358471,1,3,4,2015,9:30,Airplane,2.0,ATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,Climb,1000.0,,Birds,Brown-headed cowbird,None,Other,,0
22761,233948,1,11,11,2005,8:43,Airplane,2.0,MLI,QUAD CITY ARPT,IL,Climb,25.0,,Birds,Rock pigeon,None,Other,,0
22762,249249,1,10,7,2007,15:42,Airplane,2.0,BNA,NASHVILLE INTL,TN,Climb,50.0,0.0,Birds,Mourning dove,None,Other,,0
22763,341588,1,10,3,2013,10:14,Airplane,2.0,GPT,GULFPORT-BILOXI INTL APRT,MS,Landing Roll,0.0,0.0,Birds,American kestrel,None,Other,,0
22764,242278,1,7,22,2006,19:15,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Landing Roll,0.0,0.0,Birds,American kestrel,None,Other,4.0,0
22765,265945,1,7,22,2009,19:45,Airplane,2.0,HIB,RANGE REGIONAL ARPT,MN,Landing Roll,0.0,0.0,Birds,Canada goose,None,Other,10.0,0
22766,233674,1,11,27,2004,8:24,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Landing Roll,0.0,0.0,Birds,Gulls,None,Other,1.0,0
22767,325605,1,8,10,2012,17:10,Airplane,2.0,SAV,SAVANNAH/HILTON HEAD INTL ARPT,GA,Landing Roll,0.0,0.0,Birds,Killdeer,None,Other,1.0,0
22768,231202,1,5,24,2005,9:20,Airplane,2.0,DTW,DETROIT METRO WAYNE COUNTY ARPT,MI,Landing Roll,0.0,0.0,Birds,Ring-billed gull,None,Other,,0
22769,257820,1,10,3,2008,0:13,Airplane,2.0,SYR,SYRACUSE HANCOCK INTL,NY,Landing Roll,0.0,0.0,Birds,Ring-billed gull,None,Other,,351
22770,317294,1,9,29,2011,10:15,Airplane,2.0,POU,DUTCHESS COUNTY ARPT,NY,Landing Roll,0.0,0.0,Birds,Killdeer,None,Other,,0
22771,212077,1,5,21,2002,13:21,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Landing Roll,0.0,0.0,Birds,Herring gull,None,Other,,0
22772,358649,1,3,30,2015,8:50,Airplane,2.0,HEF,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,VA,Landing Roll,0.0,0.0,Birds,Ring-billed gull,None,Other,,0
22773,244300,1,8,10,2006,9:12,Airplane,2.0,GEG,SPOKANE INTERNATIONAL,WA,Landing Roll,0.0,0.0,Birds,Killdeer,None,Other,,0
22774,245576,1,4,8,2007,16:20,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Landing Roll,0.0,0.0,Birds,Gulls,None,Other,,0
22775,322922,1,6,10,2012,18:01,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Landing Roll,0.0,0.0,Birds,Ring-billed gull,None,Other,1.0,0
22776,308420,1,10,18,2010,14:26,Airplane,2.0,SJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,Landing Roll,0.0,0.0,Birds,Red-tailed hawk,None,Other,,0
22777,342093,1,11,2,2013,8:08,Airplane,2.0,MCO,ORLANDO INTL,FL,Landing Roll,0.0,0.0,Birds,Bald eagle,None,Other,,0
22778,213499,1,3,31,2002,10:23,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Landing Roll,0.0,0.0,Birds,Turkey vulture,None,Other,,0
22779,311673,1,5,5,2011,9:15,Airplane,2.0,SDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,Landing Roll,0.0,0.0,Birds,Red-tailed hawk,None,Other,,0
22780,200588,1,5,26,2000,6:47,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Landing Roll,0.0,0.0,Birds,Red-tailed hawk,None,Other,3.0,434
22781,224135,1,10,24,2003,16:17,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Landing Roll,0.0,0.0,Birds,Cattle egret,None,Other,,0
22782,300287,1,2,8,2010,8:57,Airplane,2.0,MIA,MIAMI INTL,FL,Landing Roll,0.0,0.0,Birds,Cattle egret,None,Other,6.0,0
22783,248950,1,1,8,2008,9:40,Airplane,2.0,PUB,PUEBLO MEMORIAL ARPT,CO,Landing Roll,0.0,0.0,Birds,Horned lark,None,Other,,0
22784,351693,1,8,26,2014,13:23,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,,0
22785,258303,1,9,5,2008,11:15,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,1.0,0
22786,266931,1,8,27,2009,17:18,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,1.0,0
22787,305813,1,8,22,2010,17:25,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,2.0,333
22788,241025,1,8,5,2006,8:50,Airplane,2.0,IDA,IDAHO FALLS REGIONAL ARPT,ID,Landing Roll,0.0,0.0,Birds,Sparrows,None,Other,1.0,247
22789,348885,1,7,3,2014,0:55,Airplane,2.0,ICT,WICHITA DWIGHT D EISENHOWER NATL ARPT,KS,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,1.0,0
22790,302590,1,6,22,2010,8:25,Airplane,2.0,GPT,GULFPORT-BILOXI INTL APRT,MS,Landing Roll,0.0,0.0,Birds,Eastern meadowlark,None,Other,,0
22791,330756,1,12,4,2012,10:00,Airplane,2.0,SGF,SPRINGFIELD-BRANSON NATIONAL,MO,Landing Roll,0.0,0.0,Birds,Lapland longspur,None,Other,,0
22792,329929,1,11,2,2012,0:24,Airplane,2.0,MCI,KANSAS CITY INTL,MO,Landing Roll,0.0,0.0,Birds,Horned lark,None,Other,1.0,53
22793,336219,1,7,20,2013,17:55,Airplane,2.0,SGF,SPRINGFIELD-BRANSON NATIONAL,MO,Landing Roll,0.0,0.0,Birds,Sparrows,None,Other,5.0,0
22794,254181,1,7,23,2008,13:30,Airplane,2.0,BUF,BUFFALO-NIAGARA INTL,NY,Landing Roll,0.0,0.0,Birds,Blackbirds,None,Other,,0
22795,313637,1,7,3,2011,13:20,Airplane,2.0,PGV,PITT-GREENVILLE ARPT,NC,Landing Roll,0.0,0.0,Birds,Swallows,None,Other,,0
22796,325457,1,7,30,2012,14:27,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Landing Roll,0.0,0.0,Birds,Barn swallow,None,Other,2.0,0
22797,242913,1,9,28,2006,0:00,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Landing Roll,0.0,0.0,Birds,Sparrows,None,Other,,0
22798,240946,1,8,9,2006,11:20,Airplane,2.0,MDT,HARRISBURG INTL,PA,Landing Roll,0.0,0.0,Birds,Bank swallow,None,Other,1.0,0
22799,356093,1,11,21,2014,15:55,Airplane,2.0,LBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,Landing Roll,0.0,0.0,Birds,Horned lark,None,Other,,0
22800,268238,1,11,20,2009,13:00,Airplane,2.0,SAT,SAN ANTONIO INTL,TX,Landing Roll,0.0,0.0,Birds,Eastern meadowlark,None,Other,,0
22801,339204,1,9,17,2013,0:30,Airplane,2.0,YKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,WA,Landing Roll,0.0,0.0,Birds,Swallows,None,Other,2.0,0
22802,242530,1,8,13,2006,9:40,Airplane,2.0,BUR,BOB HOPE ARPT,CA,Landing Roll,0.0,0.0,Birds,Rock pigeon,None,Other,6.0,0
22803,201188,1,8,27,2000,18:00,Airplane,2.0,BWG,BOWLING GREEN-WARREN COUNTY REGNL ARPT,KY,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,12.0,72317
22804,325772,1,8,26,2012,18:35,Airplane,2.0,SWF,STEWART INTL AIRPORT,NY,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,3.0,0
22805,325758,1,8,17,2012,7:50,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,1.0,0
22806,223682,1,10,6,2003,17:30,Airplane,2.0,ILM,WILMINGTON INTL,NC,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,2.0,0
22807,333874,1,6,1,2013,7:48,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Landing Roll,0.0,0.0,Birds,Rock pigeon,None,Other,8.0,0
22808,322706,1,5,14,2012,18:13,Airplane,2.0,MFR,ROGUE VALLEY INTL - MEDFORD ARPT,OR,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,,0
22809,357211,1,12,30,2014,10:08,Airplane,2.0,GRK,KILLEEN/FT HOOD REGIONAL,TX,Landing Roll,0.0,0.0,Birds,Doves,None,Other,,0
22810,318655,1,10,25,2011,8:40,Airplane,2.0,SGR,SUGAR LAND REGIONAL ARPT,TX,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,2.0,541
22811,356852,1,12,21,2014,15:20,Airplane,2.0,GRK,KILLEEN/FT HOOD REGIONAL,TX,Landing Roll,0.0,0.0,Birds,Doves,None,Other,5.0,0
22812,327831,1,9,3,2012,18:58,Airplane,2.0,ROA,ROANOKE REGNL ARPT/WOODRUM FIELD,VA,Landing Roll,0.0,0.0,Birds,Mourning dove,None,Other,1.0,0
22813,316852,1,9,10,2011,14:48,Airplane,2.0,BUR,BOB HOPE ARPT,CA,Parked,0.0,0.0,Birds,Rock pigeon,None,Other,3.0,0
22814,216636,1,8,21,2002,16:50,Airplane,2.0,SEA,SEATTLE-TACOMA INTL,WA,Parked,0.0,0.0,Birds,Rock pigeon,None,Other,2.0,0
22815,204516,1,6,12,2000,0:15,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Take-off run,0.0,0.0,Birds,Ring-necked pheasant,None,Other,,0
22816,345693,1,5,27,2014,18:32,Airplane,2.0,SJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,Take-off run,0.0,0.0,Birds,California gull,None,Other,,0
22817,260920,1,10,14,2008,8:54,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Take-off run,0.0,0.0,Birds,Killdeer,None,Other,,0
22818,314756,1,8,23,2011,11:30,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Take-off run,0.0,0.0,Birds,Red-tailed hawk,None,Other,1.0,0
22819,348397,1,7,27,2014,16:00,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Take-off run,0.0,0.0,Birds,Golden eagle,None,Other,24.0,0
22820,348731,1,7,3,2014,19:20,Airplane,2.0,MOB,MOBILE REGIONAL,AL,Take-off run,0.0,0.0,Birds,Egrets,None,Other,,0
22821,331786,1,3,31,2013,14:36,Airplane,2.0,ISM,KISSIMMEE GATEWAY ARPT,FL,Take-off run,0.0,0.0,Birds,Great blue heron,None,Other,,0
22822,254087,1,6,4,2008,6:40,Airplane,2.0,JAX,JACKSONVILLE INTL,FL,Take-off run,0.0,0.0,Birds,Sparrows,None,Other,,0
22823,354555,1,10,27,2014,13:32,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Take-off run,0.0,0.0,Birds,Rock pigeon,None,Other,,0
22824,330704,1,12,5,2012,0:35,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Taxi,0.0,0.0,Birds,Cattle egret,None,Other,2.0,0
22825,267484,1,8,19,2009,9:45,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Taxi,0.0,0.0,Birds,House sparrow,None,Other,,0
22826,253229,1,4,30,2008,16:50,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Taxi,0.0,0.0,Birds,Sparrows,None,Other,,0
22827,233687,1,1,11,2005,10:23,Airplane,2.0,SEA,SEATTLE-TACOMA INTL,WA,Taxi,0.0,0.0,Birds,Rock pigeon,None,Other,24.0,0
22828,261445,1,4,27,2009,10:17,Airplane,2.0,MYR,MYRTLE BEACH INTL,SC,Approach,1100.0,,Birds,Ducks,None,Precautionary Landing,,0
22829,263323,1,1,4,2009,0:02,Airplane,2.0,PIE,ST. PETE-CLEARWATER INTL ARPT,FL,Approach,200.0,,Birds,New World Vultures,None,Precautionary Landing,,0
22830,217886,1,11,27,2002,9:56,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Approach,400.0,,Birds,Turkey vulture,None,Precautionary Landing,,0
22831,259390,1,8,15,2008,8:40,Airplane,2.0,ESC,DELTA COUNTY ARPT,MI,Approach,10.0,0.0,Birds,Hawks,None,Precautionary Landing,,0
22832,215557,1,11,15,2001,10:50,Airplane,2.0,MYR,MYRTLE BEACH INTL,SC,Approach,400.0,,Birds,Brown pelican,None,Precautionary Landing,,0
22833,340748,1,10,8,2013,10:55,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Approach,6000.0,15.0,Birds,Swainson's thrush,None,Precautionary Landing,,0
22834,321501,1,4,11,2012,15:00,Airplane,2.0,MWA,WILLIAMSON COUNTY REGIONAL,IL,Approach,100.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22835,228918,1,9,2,2004,16:55,Airplane,2.0,IND,INDIANAPOLIS INTL,IN,Approach,300.0,,Birds,European starling,None,Precautionary Landing,,0
22836,209464,1,8,10,2001,6:55,Airplane,2.0,IWA,PHOENIX-MESA GATEWAY,AZ,Approach,20.0,,Birds,Mourning dove,None,Precautionary Landing,,0
22837,320523,1,2,7,2012,0:27,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Approach,300.0,,Birds,Rock pigeon,None,Precautionary Landing,,0
22838,213203,1,8,9,2001,8:00,Airplane,2.0,SNA,JOHN WAYNE-ORANGE COUNTY ARPT,CA,Climb,50.0,,Birds,American kestrel,None,Precautionary Landing,,0
22839,333967,1,6,18,2013,1:10,Airplane,2.0,LGB,LONG BEACH-DAUGH FLD,CA,Climb,50.0,0.0,Birds,American kestrel,None,Precautionary Landing,,0
22840,347981,1,7,2,2014,10:16,Airplane,2.0,EVV,EVANSVILLE REGIONAL,IN,Climb,50.0,0.0,Birds,American kestrel,None,Precautionary Landing,,0
22841,246319,1,10,24,2007,9:45,Airplane,2.0,OMA,EPPLEY AIRFIELD,NE,Climb,100.0,,Birds,American kestrel,None,Precautionary Landing,,0
22842,336353,1,7,29,2013,9:59,Airplane,2.0,LGA,LA GUARDIA ARPT,NY,Climb,50.0,0.0,Birds,American kestrel,None,Precautionary Landing,3.0,0
22843,243496,1,10,17,2007,10:55,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,50.0,0.0,Birds,American kestrel,None,Precautionary Landing,1.0,601
22844,239352,1,8,24,2005,8:30,Airplane,2.0,BHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,Climb,600.0,,Birds,Canada goose,None,Precautionary Landing,,95
22845,234880,1,1,30,2005,6:16,Airplane,2.0,SBA,SANTA BARBARA MUNICIPAL,CA,Climb,75.0,,Birds,American wigeon,None,Precautionary Landing,,0
22846,300029,1,1,5,2010,0:40,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,1500.0,2.0,Birds,Northern pintail,None,Precautionary Landing,,0
22847,225315,1,1,6,2004,8:30,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,4000.0,10.0,Birds,Ducks,None,Precautionary Landing,,0
22848,309714,1,1,30,2011,17:00,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Climb,1000.0,,Birds,Mallard,None,Precautionary Landing,,0
22849,254607,1,5,13,2008,8:45,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Climb,50.0,0.0,Birds,Mallard,None,Precautionary Landing,,0
22850,335312,1,7,30,2013,6:50,Airplane,2.0,BJC,ROCKY MOUNTAIN METROPOLITAN ARPT,CO,Climb,50.0,0.0,Birds,Canada goose,None,Precautionary Landing,,0
22851,300662,1,2,28,2010,0:01,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,400.0,,Birds,Canada goose,None,Precautionary Landing,,0
22852,216540,1,12,31,2002,8:35,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,550.0,,Birds,Geese,None,Precautionary Landing,,0
22853,340707,1,10,6,2013,10:50,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,700.0,,Birds,Canada goose,None,Precautionary Landing,,0
22854,340724,1,10,8,2013,8:30,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,500.0,0.0,Birds,Canada goose,None,Precautionary Landing,2.0,4107
22855,217324,1,8,7,2002,19:00,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,1000.0,,Birds,Gadwall,None,Precautionary Landing,,0
22856,269523,1,11,4,2009,0:30,Airplane,2.0,HYA,BARNSTABLE MUNI ARPT-BOARDMAN/POLANDO FLD,MA,Climb,800.0,,Birds,Long-tailed duck,None,Precautionary Landing,3.0,1255
22857,220554,1,12,30,2002,15:37,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,,,Birds,Canada goose,None,Precautionary Landing,,0
22858,233252,1,10,13,2004,11:12,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,1100.0,,Birds,Canada goose,None,Precautionary Landing,,0
22859,234959,1,10,10,2005,16:00,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Climb,,,Birds,Canada goose,None,Precautionary Landing,,0
22860,356063,1,11,17,2014,16:04,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Climb,1500.0,,Birds,Mallard,None,Precautionary Landing,,0
22861,358879,1,4,1,2015,10:00,Airplane,2.0,STL,LAMBERT-ST LOUIS INTL,MO,Climb,1500.0,2.0,Birds,Canvasback,None,Precautionary Landing,,0
22862,224717,1,11,7,2003,16:40,Airplane,2.0,DAY,JAMES M COX DAYTON INTL,OH,Climb,200.0,,Birds,Ducks,None,Precautionary Landing,,0
22863,333951,1,6,15,2013,7:15,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,Canada goose,None,Precautionary Landing,,0
22864,330014,1,11,13,2012,13:10,Airplane,2.0,FSD,JOE FOSS FIELD ARPT,SD,Climb,1000.0,,Birds,Snow goose,None,Precautionary Landing,,0
22865,357130,1,12,10,2014,8:50,Airplane,2.0,MEM,MEMPHIS INTL,TN,Climb,2900.0,3.0,Birds,Mallard,None,Precautionary Landing,,0
22866,313008,1,6,3,2011,18:00,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,30.0,0.0,Birds,Mallard,None,Precautionary Landing,1.0,0
22867,247965,1,5,21,2007,16:40,Airplane,2.0,MCO,ORLANDO INTL,FL,Climb,200.0,0.0,Birds,Anhinga,None,Precautionary Landing,1.0,4209
22868,331908,1,4,7,2013,11:50,Airplane,2.0,MCI,KANSAS CITY INTL,MO,Climb,800.0,,Birds,Double-crested cormorant,None,Precautionary Landing,,0
22869,355736,1,10,28,2014,11:48,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,1000.0,,Birds,Double-crested cormorant,None,Precautionary Landing,,0
22870,316017,1,9,3,2011,7:28,Airplane,2.0,MOB,MOBILE REGIONAL,AL,Climb,,,Birds,Gulls,None,Precautionary Landing,,0
22871,356877,1,12,27,2014,7:14,Airplane,2.0,SJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,Climb,350.0,,Birds,Gulls,None,Precautionary Landing,,0
22872,320993,1,3,11,2012,0:45,Airplane,2.0,BUR,BOB HOPE ARPT,CA,Climb,1000.0,,Birds,Gulls,None,Precautionary Landing,,0
